"Plot Title: SG3_Bottom"
"#","Date Time, GMT-03:00","Temp, °F (LGR S/N: 20580740, SEN S/N: 20580740)","RH, % (LGR S/N: 20580740, SEN S/N: 20580740)"
487,04/04/19 08:49:27 PM,69.728,78.457
488,04/04/19 09:19:27 PM,69.343,78.327
489,04/04/19 09:49:27 PM,69.042,78.235
490,04/04/19 10:19:27 PM,68.657,78.219
491,04/04/19 10:49:27 PM,67.842,78.266
492,04/04/19 11:19:27 PM,67.971,78.082
493,04/04/19 11:49:27 PM,67.842,78.039
494,04/05/19 12:19:27 AM,67.714,78.053
495,04/05/19 12:49:27 AM,67.586,78.038
496,04/05/19 01:19:27 AM,67.798,77.977
497,04/05/19 01:49:27 AM,65.403,78.885
498,04/05/19 02:19:27 AM,64.161,79.133
499,04/05/19 02:49:27 AM,64.418,78.854
500,04/05/19 03:19:27 AM,64.632,78.767
501,04/05/19 03:49:27 AM,64.674,78.687
502,04/05/19 04:19:27 AM,64.845,78.848
503,04/05/19 04:49:27 AM,64.117,78.763
504,04/05/19 05:19:27 AM,63.176,78.904
505,04/05/19 05:49:27 AM,62.875,78.673
506,04/05/19 06:19:27 AM,62.406,78.673
507,04/05/19 06:49:27 AM,62.191,78.648
508,04/05/19 07:19:27 AM,61.633,78.666
509,04/05/19 07:49:27 AM,61.205,78.616
510,04/05/19 08:19:27 AM,61.590,78.857
511,04/05/19 08:49:27 AM,66.344,78.573
512,04/05/19 09:19:27 AM,70.029,78.804
513,04/05/19 09:49:27 AM,73.472,79.234
514,04/05/19 10:19:27 AM,75.942,80.066
515,04/05/19 10:49:27 AM,82.665,79.114
516,04/05/19 11:19:27 AM,88.306,78.378
517,04/05/19 11:49:27 AM,89.454,78.743
518,04/05/19 12:19:27 PM,90.657,79.500
519,04/05/19 12:49:27 PM,92.574,79.926
520,04/05/19 01:19:27 PM,94.514,80.058
521,04/05/19 01:49:27 PM,94.849,80.779
522,04/05/19 02:19:27 PM,91.917,81.295
523,04/05/19 02:49:27 PM,92.291,80.750
524,04/05/19 03:19:27 PM,89.915,80.681
525,04/05/19 03:49:27 PM,87.710,80.367
526,04/05/19 04:19:27 PM,86.391,80.127
527,04/05/19 04:49:27 PM,85.622,79.483
528,04/05/19 05:19:27 PM,85.712,78.820
529,04/05/19 05:49:27 PM,87.528,78.084
530,04/05/19 06:19:27 PM,86.482,78.555
531,04/05/19 06:49:27 PM,80.008,80.053
532,04/05/19 07:19:27 PM,75.594,79.653
533,04/05/19 07:49:27 PM,72.307,79.412
534,04/05/19 08:19:27 PM,70.201,78.995
535,04/05/19 08:49:27 PM,68.698,78.791
536,04/05/19 09:19:27 PM,67.971,78.480
